"DevType","District","Weights"
"Town",292,4.55400801593306
"Rural",292,4.55400801593306
"Metropolitan",293,10.7472686252809
"Town",293,10.7472686252809
"Rural",293,10.7472686252809
"Metropolitan",294,16.3570663669226
"Town",294,16.3570663669226
"Rural",294,16.3570663669226
"Metropolitan",295,13.4890531846277
"Town",295,13.4890531846277
"Rural",295,13.4890531846277
"Metropolitan",296,5.64246876637277
"Town",296,5.64246876637277
"Rural",296,5.64246876637277
"Metropolitan",297,4.04171770202046
"Town",297,4.04171770202046
"Rural",297,4.04171770202046
"Metropolitan",298,5.24025637086099
"Town",298,5.24025637086099
"Rural",298,5.24025637086099
"Metropolitan",299,6.08629515315735
"Town",299,6.08629515315735
"Rural",299,6.08629515315735
"Metropolitan",300,2.17360396275226
"Town",300,2.17360396275226
"Rural",300,2.17360396275226
"Metropolitan",301,5.44804714681654
"Town",301,5.44804714681654
"Rural",301,5.44804714681654
"Metropolitan",302,1.89459991902586
"Town",302,1.89459991902586
"Rural",302,1.89459991902586
"Metropolitan",303,2.25674105629754
"Town",303,2.25674105629754
"Rural",303,2.25674105629754
"Metropolitan",304,1.38261091742869
"Town",304,1.38261091742869
"Rural",304,1.38261091742869
"Metropolitan",305,4.87343188012067
"Town",305,4.87343188012067
"Rural",305,4.87343188012067
"Metropolitan",306,5.3437258678982
"Town",306,5.3437258678982
"Rural",306,5.3437258678982
"Metropolitan",307,63.7663486032024
"Town",307,63.7663486032024
"Rural",307,63.7663486032024
"Metropolitan",308,38.1467922541391
"Town",308,38.1467922541391
"Rural",308,38.1467922541391
"Metropolitan",309,42.9473955530285
"Town",309,42.9473955530285
"Rural",309,42.9473955530285
"Metropolitan",310,29.9764145518365
"Town",310,29.9764145518365
"Rural",310,29.9764145518365
"Metropolitan",311,32.2808473397469
"Town",311,32.2808473397469
"Rural",311,32.2808473397469
"Metropolitan",312,3.51023819394667
"Town",312,3.51023819394667
"Rural",312,3.51023819394667
"Metropolitan",313,8.43973477922552
"Town",313,8.43973477922552
"Rural",313,8.43973477922552
"Metropolitan",314,12.8031000543768
"Town",314,12.8031000543768
"Rural",314,12.8031000543768
"Metropolitan",315,10.3951143560837
"Town",315,10.3951143560837
"Rural",315,10.3951143560837
"Metropolitan",316,8.86670010310384
"Town",316,8.86670010310384
"Rural",316,8.86670010310384
"Metropolitan",317,6.64058464695278
"Town",317,6.64058464695278
"Rural",317,6.64058464695278
"Metropolitan",318,5.0896418170728
"Town",318,5.0896418170728
"Rural",318,5.0896418170728
"Metropolitan",319,8.22866499739713
"Town",319,8.22866499739713
"Rural",319,8.22866499739713
"Metropolitan",320,9.20946197487774
"Town",320,9.20946197487774
"Rural",320,9.20946197487774
"Metropolitan",321,13.2121486678879
"Town",321,13.2121486678879
"Rural",321,13.2121486678879
"Metropolitan",322,5.17653534441551
"Town",322,5.17653534441551
"Rural",322,5.17653534441551
"Metropolitan",323,9.95046941135715
"Town",323,9.95046941135715
"Rural",323,9.95046941135715
"Metropolitan",324,1.6664151537884
"Town",324,1.6664151537884
"Rural",324,1.6664151537884
"Metropolitan",325,1.65477651269193
"Town",325,1.65477651269193
"Rural",325,1.65477651269193
"Metropolitan",326,4.20390934683634
"Town",326,4.20390934683634
"Rural",326,4.20390934683634
"Metropolitan",327,5.78057964921504
"Town",327,5.78057964921504
"Rural",327,5.78057964921504
"Metropolitan",328,62.072846925079
"Town",328,62.072846925079
"Rural",328,62.072846925079
"Metropolitan",329,18.1934883959692
"Town",329,18.1934883959692
"Rural",329,18.1934883959692
"Metropolitan",330,1.6738852347643
"Town",330,1.6738852347643
"Rural",330,1.6738852347643
"Metropolitan",331,13.0119430997017
"Town",331,13.0119430997017
"Rural",331,13.0119430997017
"Metropolitan",332,4.27991915919666
"Town",332,4.27991915919666
"Rural",332,4.27991915919666
"Metropolitan",333,32.0339705351551
"Town",333,32.0339705351551
"Rural",333,32.0339705351551
"Metropolitan",334,15.2408863582088
"Town",334,15.2408863582088
"Rural",334,15.2408863582088
"Metropolitan",335,49.3669986976327
"Town",335,49.3669986976327
"Rural",335,49.3669986976327
"Metropolitan",336,29.3703371518836
"Town",336,29.3703371518836
"Rural",336,29.3703371518836
"Metropolitan",337,1.04177067611348
"Town",337,1.04177067611348
"Rural",337,1.04177067611348
"Metropolitan",338,1.49645628113673
"Town",338,1.49645628113673
"Rural",338,1.49645628113673
"Metropolitan",339,0.718250393424242
"Town",339,0.718250393424242
"Rural",339,0.718250393424242
"Metropolitan",340,1.79323712435702
"Town",340,1.79323712435702
"Rural",340,1.79323712435702
"Metropolitan",341,0.20072526755116
"Town",341,0.20072526755116
"Rural",341,0.20072526755116
"Metropolitan",342,0.134745676128413
"Town",342,0.134745676128413
"Rural",342,0.134745676128413
"Metropolitan",343,1.15720452648235
"Town",343,1.15720452648235
"Rural",343,1.15720452648235
"Metropolitan",344,0.448064963790232
"Town",344,0.448064963790232
"Rural",344,0.448064963790232
"Metropolitan",345,11.359058638218
"Town",345,11.359058638218
"Rural",345,11.359058638218
"Metropolitan",346,0.000757535620177672
"Town",346,0.000757535620177672
"Rural",346,0.000757535620177672
"Metropolitan",347,3.83462784031918
"Town",347,3.83462784031918
"Rural",347,3.83462784031918
"Metropolitan",348,4.02034695475932
"Town",348,4.02034695475932
"Rural",348,4.02034695475932
"Metropolitan",349,5.66156464933206
"Town",349,5.66156464933206
"Rural",349,5.66156464933206
"Metropolitan",350,5.12918002651844
"Town",350,5.12918002651844
"Rural",350,5.12918002651844
"Metropolitan",351,0.608617354127738
"Town",351,0.608617354127738
"Rural",351,0.608617354127738
"Metropolitan",352,0.659775531565562
"Town",352,0.659775531565562
"Rural",352,0.659775531565562
"Metropolitan",353,0.577252935128695
"Town",353,0.577252935128695
"Rural",353,0.577252935128695
"Metropolitan",354,6.54147338471716e-09
"Town",354,6.54147338471716e-09
"Rural",354,6.54147338471716e-09
"Metropolitan",355,0.00148891618390004
"Town",355,0.00148891618390004
"Rural",355,0.00148891618390004
"Metropolitan",356,0.261679651411326
"Town",356,0.261679651411326
"Rural",356,0.261679651411326
"Metropolitan",357,0.0858763632842677
"Town",357,0.0858763632842677
"Rural",357,0.0858763632842677
"Metropolitan",358,0.051806283475334
"Town",358,0.051806283475334
"Rural",358,0.051806283475334
"Metropolitan",359,2.58986818701186
"Town",359,2.58986818701186
"Rural",359,2.58986818701186
"Metropolitan",360,4.54571095546426
"Town",360,4.54571095546426
"Rural",360,4.54571095546426
"Metropolitan",361,3.50098357493839
"Town",361,3.50098357493839
"Rural",361,3.50098357493839
"Metropolitan",362,2.66613275211461
"Town",362,2.66613275211461
"Rural",362,2.66613275211461
"Metropolitan",363,0.000666991197187393
"Town",363,0.000666991197187393
"Rural",363,0.000666991197187393
"Metropolitan",364,0.714156449919817
"Town",364,0.714156449919817
"Rural",364,0.714156449919817
"Metropolitan",365,0.44609997570275
"Town",365,0.44609997570275
"Rural",365,0.44609997570275
"Metropolitan",366,1.45628075033799
"Town",366,1.45628075033799
"Rural",366,1.45628075033799
"Metropolitan",367,0.000931118374054729
"Town",367,0.000931118374054729
"Rural",367,0.000931118374054729
"Metropolitan",368,1.13206401268585
"Town",368,1.13206401268585
"Rural",368,1.13206401268585
"Metropolitan",369,1.58290116264321
"Town",369,1.58290116264321
"Rural",369,1.58290116264321
"Metropolitan",370,3.51664232392878
"Town",370,3.51664232392878
"Rural",370,3.51664232392878
"Metropolitan",371,3.74659271970947
"Town",371,3.74659271970947
"Rural",371,3.74659271970947
"Metropolitan",372,1.92213764267092
"Town",372,1.92213764267092
"Rural",372,1.92213764267092
"Metropolitan",373,2.28700059791222
"Town",373,2.28700059791222
"Rural",373,2.28700059791222
"Metropolitan",374,4.86560504519302
"Town",374,4.86560504519302
"Rural",374,4.86560504519302
"Metropolitan",375,91384.8708023169
"Town",375,91384.8708023169
"Rural",375,91384.8708023169
"Metropolitan",376,108324.985135876
"Town",376,108324.985135876
"Rural",376,108324.985135876
"Metropolitan",377,20078.7554816599
"Town",377,20078.7554816599
"Rural",377,20078.7554816599
"Metropolitan",378,103.505081513323
"Town",378,103.505081513323
"Rural",378,103.505081513323
"Metropolitan",379,207.917201294309
"Town",379,207.917201294309
"Rural",379,207.917201294309
"Metropolitan",380,1426528.31367643
"Town",380,1426528.31367643
"Rural",380,1426528.31367643
"Metropolitan",381,35312188.0006737
"Town",381,35312188.0006737
"Rural",381,35312188.0006737
"Metropolitan",382,13982985.533058
"Town",382,13982985.533058
"Rural",382,13982985.533058
"Metropolitan",383,1726.63786432335
"Town",383,1726.63786432335
"Rural",383,1726.63786432335
"Metropolitan",384,207663.376006511
"Town",384,207663.376006511
"Rural",384,207663.376006511
"Metropolitan",385,70.5184580144527
"Town",385,70.5184580144527
"Rural",385,70.5184580144527
"Metropolitan",386,198.019094730909
"Town",386,198.019094730909
"Rural",386,198.019094730909
"Metropolitan",387,4.19911689702218
"Town",387,4.19911689702218
"Rural",387,4.19911689702218
"Metropolitan",388,0.00847988114658049
"Town",388,0.00847988114658049
"Rural",388,0.00847988114658049
"Metropolitan",389,17539955.6872956
"Town",389,17539955.6872956
"Rural",389,17539955.6872956
"Metropolitan",390,42851179.4197923
"Town",390,42851179.4197923
"Rural",390,42851179.4197923
"Metropolitan",391,955844.795109652
"Town",391,955844.795109652
"Rural",391,955844.795109652
"Metropolitan",392,1166266.13729673
"Town",392,1166266.13729673
"Rural",392,1166266.13729673
"Metropolitan",393,22723524.8089351
"Town",393,22723524.8089351
"Rural",393,22723524.8089351
"Metropolitan",394,403013.529742461
"Town",394,403013.529742461
"Rural",394,403013.529742461
"Metropolitan",395,13891.7844685906
"Town",395,13891.7844685906
"Rural",395,13891.7844685906
"Metropolitan",396,20287.6005093291
"Town",396,20287.6005093291
"Rural",396,20287.6005093291
"Metropolitan",397,50.0603558380751
"Town",397,50.0603558380751
"Rural",397,50.0603558380751
"Metropolitan",398,21.0659285347648
"Town",398,21.0659285347648
"Rural",398,21.0659285347648
"Metropolitan",399,27.8168996156618
"Town",399,27.8168996156618
"Rural",399,27.8168996156618
"Metropolitan",400,39.9081113815719
"Town",400,39.9081113815719
"Rural",400,39.9081113815719
"Metropolitan",401,34.1200324471058
"Town",401,34.1200324471058
"Rural",401,34.1200324471058
"Metropolitan",402,38.0025865828659
"Town",402,38.0025865828659
"Rural",402,38.0025865828659
"Metropolitan",403,21914.3830865287
"Town",403,21914.3830865287
"Rural",403,21914.3830865287
"Metropolitan",404,45.0412356947541
"Town",404,45.0412356947541
"Rural",404,45.0412356947541
"Metropolitan",405,0.809270141652469
"Town",405,0.809270141652469
"Rural",405,0.809270141652469
"Metropolitan",406,3.78696960475765
"Town",406,3.78696960475765
"Rural",406,3.78696960475765
"Metropolitan",407,3.69420306711556
"Town",407,3.69420306711556
"Rural",407,3.69420306711556
"Metropolitan",408,36.3267273006403
"Town",408,36.3267273006403
"Rural",408,36.3267273006403
"Metropolitan",409,2.83742141863741
"Town",409,2.83742141863741
"Rural",409,2.83742141863741
"Metropolitan",410,3.40600542412275
"Town",410,3.40600542412275
"Rural",410,3.40600542412275
"Metropolitan",411,181.401693597594
"Town",411,181.401693597594
"Rural",411,181.401693597594
"Metropolitan",412,5.58606723943906
"Town",412,5.58606723943906
"Rural",412,5.58606723943906
"Metropolitan",413,5.90629033079322
"Town",413,5.90629033079322
"Rural",413,5.90629033079322
"Metropolitan",414,12.0676642978397
"Town",414,12.0676642978397
"Rural",414,12.0676642978397
"Metropolitan",415,32.4351132716778
"Town",415,32.4351132716778
"Rural",415,32.4351132716778
"Metropolitan",416,32.4062762333513
"Town",416,32.4062762333513
"Rural",416,32.4062762333513
"Metropolitan",417,23.3027837881584
"Town",417,23.3027837881584
"Rural",417,23.3027837881584
"Metropolitan",418,9.49635145222586
"Town",418,9.49635145222586
"Rural",418,9.49635145222586
"Metropolitan",419,41.3112757391361
"Town",419,41.3112757391361
"Rural",419,41.3112757391361
"Metropolitan",420,26.8791729694818
"Town",420,26.8791729694818
"Rural",420,26.8791729694818
"Metropolitan",421,19.722198514972
"Town",421,19.722198514972
"Rural",421,19.722198514972
"Metropolitan",422,6.49497688082536
"Town",422,6.49497688082536
"Rural",422,6.49497688082536
"Metropolitan",423,18.7545486467427
"Town",423,18.7545486467427
"Rural",423,18.7545486467427
"Metropolitan",424,2.02914668918079
"Town",424,2.02914668918079
"Rural",424,2.02914668918079
"Metropolitan",425,1.4343279150997
"Town",425,1.4343279150997
"Rural",425,1.4343279150997
"Metropolitan",426,1.48533566402467
"Town",426,1.48533566402467
"Rural",426,1.48533566402467
"Metropolitan",427,22799.9633594476
"Town",427,22799.9633594476
"Rural",427,22799.9633594476
"Metropolitan",428,4.9713329015023
"Town",428,4.9713329015023
"Rural",428,4.9713329015023
"Metropolitan",429,1.10162570765936
"Town",429,1.10162570765936
"Rural",429,1.10162570765936
"Metropolitan",430,15981.5557236584
"Town",430,15981.5557236584
"Rural",430,15981.5557236584
"Metropolitan",431,30.5412100044689
"Town",431,30.5412100044689
"Rural",431,30.5412100044689
"Metropolitan",432,36.5217584496163
"Town",432,36.5217584496163
"Rural",432,36.5217584496163
"Metropolitan",433,35.8855257198371
"Town",433,35.8855257198371
"Rural",433,35.8855257198371
"Metropolitan",434,5.04493556119394e+43
"Town",434,5.04493556119394e+43
"Rural",434,5.04493556119394e+43
"Metropolitan",435,24.364620459042
"Town",435,24.364620459042
"Rural",435,24.364620459042
"Metropolitan",436,92.5274352484343
"Town",436,92.5274352484343
"Rural",436,92.5274352484343
"Metropolitan",437,79.7870134150218
"Town",437,79.7870134150218
"Rural",437,79.7870134150218
"Metropolitan",438,84.403352211645
"Town",438,84.403352211645
"Rural",438,84.403352211645
"Metropolitan",439,77.0265580579866
"Town",439,77.0265580579866
"Rural",439,77.0265580579866
"Metropolitan",440,68.2800059159643
"Town",440,68.2800059159643
"Rural",440,68.2800059159643
"Metropolitan",441,55.760269347245
"Town",441,55.760269347245
"Rural",441,55.760269347245
"Metropolitan",442,13640.0424804672
"Town",442,13640.0424804672
"Rural",442,13640.0424804672
"Metropolitan",443,7.79229178388395
"Town",443,7.79229178388395
"Rural",443,7.79229178388395
"Metropolitan",444,7.63366548719667
"Town",444,7.63366548719667
"Rural",444,7.63366548719667
"Metropolitan",445,25.5098778119312
"Town",445,25.5098778119312
"Rural",445,25.5098778119312
"Metropolitan",446,12.8727393289939
"Town",446,12.8727393289939
"Rural",446,12.8727393289939
"Metropolitan",447,20.0815784059573
"Town",447,20.0815784059573
"Rural",447,20.0815784059573
"Metropolitan",448,25.3973458164744
"Town",448,25.3973458164744
"Rural",448,25.3973458164744
"Metropolitan",449,12.2831140681881
"Town",449,12.2831140681881
"Rural",449,12.2831140681881
"Metropolitan",450,8.43222082902526
"Town",450,8.43222082902526
"Rural",450,8.43222082902526
"Metropolitan",451,5.09805010340373
"Town",451,5.09805010340373
"Rural",451,5.09805010340373
"Metropolitan",452,3.00043440114101
"Town",452,3.00043440114101
"Rural",452,3.00043440114101
"Metropolitan",453,3.83376270922726
"Town",453,3.83376270922726
"Rural",453,3.83376270922726
"Metropolitan",454,19.5091265365468
"Town",454,19.5091265365468
"Rural",454,19.5091265365468
"Metropolitan",455,22.1125734956439
"Town",455,22.1125734956439
"Rural",455,22.1125734956439
"Metropolitan",456,15.0081027913723
"Town",456,15.0081027913723
"Rural",456,15.0081027913723
"Metropolitan",457,12.2863195236413
"Town",457,12.2863195236413
"Rural",457,12.2863195236413
"Metropolitan",458,13.2569910047951
"Town",458,13.2569910047951
"Rural",458,13.2569910047951
"Metropolitan",459,5.97754031332785
"Town",459,5.97754031332785
"Rural",459,5.97754031332785
"Metropolitan",460,6.72677291118308
"Town",460,6.72677291118308
"Rural",460,6.72677291118308
"Metropolitan",461,5.821550050552
"Town",461,5.821550050552
"Rural",461,5.821550050552
"Metropolitan",462,14.4235743298053
"Town",462,14.4235743298053
"Rural",462,14.4235743298053
"Metropolitan",463,7.78390585772806
"Town",463,7.78390585772806
"Rural",463,7.78390585772806
"Metropolitan",464,8.50062841046803
"Town",464,8.50062841046803
"Rural",464,8.50062841046803
"Metropolitan",465,7.33463018267266
"Town",465,7.33463018267266
"Rural",465,7.33463018267266
"Metropolitan",466,5.53226432623279
"Town",466,5.53226432623279
"Rural",466,5.53226432623279
"Metropolitan",467,12698.4078584719
"Town",467,12698.4078584719
"Rural",467,12698.4078584719
"Metropolitan",468,18323.2482193023
"Town",468,18323.2482193023
"Rural",468,18323.2482193023
"Metropolitan",469,18950.680008397
"Town",469,18950.680008397
"Rural",469,18950.680008397
"Metropolitan",470,3.204296263793
"Town",470,3.204296263793
"Rural",470,3.204296263793
"Metropolitan",471,18.3191256727383
"Town",471,18.3191256727383
"Rural",471,18.3191256727383
"Metropolitan",472,2.43659598455493
"Town",472,2.43659598455493
"Rural",472,2.43659598455493
"Metropolitan",473,4.31013216581189
"Town",473,4.31013216581189
"Rural",473,4.31013216581189
"Metropolitan",474,5.73306963590681
"Town",474,5.73306963590681
"Rural",474,5.73306963590681
"Metropolitan",475,86.0245223935983
"Town",475,86.0245223935983
"Rural",475,86.0245223935983
"Metropolitan",476,36.2881556982971
"Town",476,36.2881556982971
"Rural",476,36.2881556982971
"Metropolitan",477,0.366471195857048
"Town",477,0.366471195857048
"Rural",477,0.366471195857048
"Metropolitan",478,7.18411074495053e-06
"Town",478,7.18411074495053e-06
"Rural",478,7.18411074495053e-06
"Metropolitan",479,16.1186268379695
